level,city,town,name,Life expectancy_2010-2015,Coronary heart disease_2020,Current asthma_2020,Diabetes_2020,High blood pressure_2019,Annual checkup_2020,Dental visit_2020,Health insurance_2020,Current smoking_2020,Sleep <7 hours_2020
tracts,NA,NA,09013530500,81.4,NA,NA,NA,NA,NA,NA,NA,NA,NA
tracts,NA,NA,09013533101,81.4,NA,NA,NA,NA,NA,NA,NA,NA,NA
tracts,NA,NA,09013535100,82.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
tracts,NA,NA,09013535200,81.6,NA,NA,NA,NA,NA,NA,NA,NA,NA
tracts,NA,NA,09013538201,81.2,NA,NA,NA,NA,NA,NA,NA,NA,NA
tracts,NA,NA,09013538202,82,NA,NA,NA,NA,NA,NA,NA,NA,NA
tracts,NA,NA,09013840100,80.6,NA,NA,NA,NA,NA,NA,NA,NA,NA
tracts,NA,NA,09013850100,83.2,NA,NA,NA,NA,NA,NA,NA,NA,NA
tracts,NA,NA,09013850200,79.7,NA,NA,NA,NA,NA,NA,NA,NA,NA
tracts,NA,NA,09013860100,81.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
tracts,NA,NA,09013881100,83.2,NA,NA,NA,NA,NA,NA,NA,NA,NA
tracts,NA,NA,09013881500,81.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
tracts,NA,NA,09013890100,75.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
tracts,NA,NA,09013890201,81.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
tracts,NA,NA,09013890202,79.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
tracts,NA,NA,09015800300,77.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
tracts,NA,NA,09015800400,79.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
tracts,NA,NA,09015800500,77.4,NA,NA,NA,NA,NA,NA,NA,NA,NA
tracts,NA,NA,09015800600,73.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
tracts,NA,NA,09015800700,79.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
tracts,NA,NA,09015815000,78.3,NA,NA,NA,NA,NA,NA,NA,NA,NA
tracts,NA,NA,09015820000,83.6,NA,NA,NA,NA,NA,NA,NA,NA,NA
tracts,NA,NA,09015825000,80.3,NA,NA,NA,NA,NA,NA,NA,NA,NA
tracts,NA,NA,09015830100,78.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
tracts,NA,NA,09015900100,79.3,NA,NA,NA,NA,NA,NA,NA,NA,NA
tracts,NA,NA,09015900200,82.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
tracts,NA,NA,09015901100,82.6,NA,NA,NA,NA,NA,NA,NA,NA,NA
tracts,NA,NA,09015902200,83.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
tracts,NA,NA,09015903100,75.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
tracts,NA,NA,09015903200,80.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
tracts,NA,NA,09015904100,80,NA,NA,NA,NA,NA,NA,NA,NA,NA
tracts,NA,NA,09015904400,78.7,NA,NA,NA,NA,NA,NA,NA,NA,NA
tracts,NA,NA,09015904500,75.4,NA,NA,NA,NA,NA,NA,NA,NA,NA
tracts,NA,NA,09015905100,79.7,NA,NA,NA,NA,NA,NA,NA,NA,NA
tracts,NA,NA,09015907100,78.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
tracts,NA,NA,09015907200,82,NA,NA,NA,NA,NA,NA,NA,NA,NA
tracts,NA,NA,09015907300,77.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
tracts,NA,NA,09015908100,81.6,NA,NA,NA,NA,NA,NA,NA,NA,NA
neighborhood,Bridgeport,NA,Black Rock,NA,0.05,0.1,0.08,0.27,0.72,0.65,0.16,0.13,0.34
neighborhood,Bridgeport,NA,Brooklawn-St. Vincent,NA,0.05,0.1,0.09,0.29,0.73,0.6,0.2,0.16,0.37
neighborhood,Bridgeport,NA,Downtown,NA,0.06,0.11,0.12,0.33,0.76,0.56,0.2,0.16,0.37
neighborhood,Bridgeport,NA,East End,NA,0.06,0.12,0.13,0.36,0.77,0.51,0.24,0.19,0.42
neighborhood,Bridgeport,NA,East Side,NA,0.06,0.11,0.13,0.32,0.73,0.47,0.31,0.19,0.39
neighborhood,Bridgeport,NA,Enterprise,NA,0.05,0.11,0.1,0.29,0.73,0.57,0.22,0.17,0.38
neighborhood,Bridgeport,NA,Hollow,NA,0.06,0.12,0.12,0.31,0.72,0.44,0.3,0.22,0.41
neighborhood,Bridgeport,NA,Mill Hill,NA,0.06,0.11,0.13,0.35,0.76,0.54,0.23,0.18,0.39
neighborhood,Bridgeport,NA,North End,NA,0.05,0.1,0.09,0.29,0.74,0.66,0.16,0.13,0.34
neighborhood,Bridgeport,NA,Reservoir-Whiskey Hill,NA,0.05,0.11,0.11,0.34,0.76,0.59,0.2,0.16,0.4
neighborhood,Bridgeport,NA,South End,NA,0.04,0.1,0.08,0.23,0.72,0.57,0.18,0.14,0.36
neighborhood,Bridgeport,NA,Upper East Side,NA,0.06,0.1,0.11,0.33,0.76,0.59,0.21,0.16,0.37
neighborhood,Bridgeport,NA,West End-West Side,NA,0.06,0.12,0.13,0.33,0.74,0.47,0.27,0.2,0.4
neighborhood,Hartford,Hartford,Asylum Hill,NA,0.05,0.13,0.13,0.33,0.79,0.54,0.17,0.21,0.43
neighborhood,Hartford,Hartford,Barry Square,NA,0.05,0.14,0.14,0.28,0.75,0.47,0.25,0.23,0.4
neighborhood,Hartford,Hartford,Behind the Rocks,NA,0.06,0.13,0.15,0.31,0.76,0.5,0.25,0.22,0.4
neighborhood,Hartford,Hartford,Blue Hills,NA,0.05,0.15,0.12,0.33,0.81,0.59,0.13,0.18,0.43
neighborhood,Hartford,Hartford,Clay Arsenal,NA,0.07,0.15,0.19,0.37,0.79,0.41,0.26,0.28,0.45
neighborhood,Hartford,Hartford,Downtown,NA,0.03,0.1,0.06,0.19,0.74,0.75,0.07,0.09,0.32
neighborhood,Hartford,Hartford,Frog Hollow,NA,0.06,0.13,0.14,0.29,0.75,0.49,0.27,0.22,0.4
neighborhood,Hartford,Hartford,Northeast,NA,0.06,0.14,0.15,0.38,0.82,0.58,0.15,0.2,0.43
neighborhood,Hartford,Hartford,Parkville,NA,0.07,0.13,0.16,0.32,0.76,0.46,0.26,0.25,0.41
neighborhood,Hartford,Hartford,Sheldon Charter Oak,NA,0.06,0.13,0.14,0.32,0.77,0.52,0.21,0.21,0.39
neighborhood,Hartford,Hartford,South End & South Meadows,NA,0.06,0.13,0.14,0.3,0.76,0.53,0.23,0.22,0.39
neighborhood,Hartford,Hartford,South Green,NA,0.07,0.12,0.16,0.33,0.77,0.51,0.24,0.2,0.39
neighborhood,Hartford,Hartford,Southwest,NA,0.06,0.12,0.13,0.32,0.78,0.6,0.2,0.17,0.37
neighborhood,Hartford,Hartford,Upper Albany,NA,0.07,0.16,0.19,0.43,0.83,0.47,0.18,0.27,0.48
neighborhood,Hartford,Hartford,West End,NA,0.06,0.13,0.13,0.31,0.77,0.59,0.15,0.19,0.38
neighborhood,Hartford,West Hartford,Bishops Corner West,NA,0.06,0.1,0.09,0.31,0.81,0.79,0.05,0.09,0.29
neighborhood,Hartford,West Hartford,Buena Vista,NA,0.07,0.1,0.1,0.33,0.81,0.77,0.06,0.11,0.3
neighborhood,Hartford,West Hartford,Corbins Corner,NA,0.06,0.1,0.1,0.3,0.79,0.74,0.09,0.13,0.32
neighborhood,Hartford,West Hartford,Elizabeth Park,NA,0.05,0.1,0.08,0.26,0.79,0.81,0.05,0.09,0.29
neighborhood,Hartford,West Hartford,Farmington East,NA,0.05,0.11,0.08,0.26,0.78,0.76,0.07,0.1,0.31
neighborhood,Hartford,West Hartford,Golf Acres,NA,0.07,0.11,0.1,0.33,0.82,0.75,0.07,0.11,0.32
neighborhood,Hartford,West Hartford,Kennedy Park,NA,0.04,0.11,0.09,0.25,0.76,0.68,0.11,0.15,0.35
neighborhood,Hartford,West Hartford,Mountain West,NA,0.05,0.1,0.08,0.28,0.81,0.83,0.04,0.08,0.28
neighborhood,Hartford,West Hartford,New Park,NA,0.05,0.11,0.1,0.27,0.77,0.67,0.12,0.15,0.36
neighborhood,Hartford,West Hartford,Rockledge,NA,0.05,0.1,0.08,0.27,0.78,0.78,0.07,0.11,0.31
neighborhood,Hartford,West Hartford,West Hartford Center,NA,0.04,0.1,0.07,0.25,0.78,0.82,0.04,0.09,0.29
neighborhood,New Haven,NA,Amity,NA,0.05,0.13,0.13,0.36,0.79,0.6,0.13,0.2,0.43
neighborhood,New Haven,NA,Annex,NA,0.05,0.12,0.11,0.3,0.74,0.59,0.17,0.2,0.4
neighborhood,New Haven,NA,Beaver Hills,NA,0.05,0.13,0.11,0.33,0.79,0.63,0.11,0.18,0.42
neighborhood,New Haven,NA,Dixwell,NA,0.06,0.13,0.15,0.39,0.78,0.53,0.15,0.23,0.45
neighborhood,New Haven,NA,Downtown,NA,0.02,0.11,0.04,0.16,0.71,0.7,0.08,0.11,0.34
neighborhood,New Haven,NA,Dwight,NA,0.04,0.13,0.11,0.31,0.75,0.54,0.14,0.22,0.42
neighborhood,New Haven,NA,East Rock,NA,0.03,0.1,0.06,0.22,0.72,0.71,0.09,0.12,0.34
neighborhood,New Haven,NA,East Shore,NA,0.06,0.1,0.09,0.31,0.76,0.75,0.08,0.14,0.33
neighborhood,New Haven,NA,Edgewood,NA,0.05,0.14,0.12,0.35,0.77,0.56,0.14,0.23,0.45
neighborhood,New Haven,NA,Fair Haven,NA,0.05,0.12,0.13,0.31,0.74,0.52,0.24,0.22,0.41
neighborhood,New Haven,NA,Fair Haven Heights,NA,0.09,0.12,0.16,0.41,0.79,0.59,0.16,0.2,0.39
neighborhood,New Haven,NA,Hill,NA,0.07,0.13,0.16,0.37,0.77,0.48,0.23,0.24,0.43
neighborhood,New Haven,NA,Newhallville,NA,0.08,0.16,0.2,0.47,0.82,0.44,0.16,0.29,0.5
neighborhood,New Haven,NA,Prospect Hill,NA,0.04,0.11,0.08,0.26,0.75,0.68,0.09,0.14,0.37
neighborhood,New Haven,NA,Quinnipiac Meadows,NA,0.05,0.12,0.11,0.31,0.76,0.62,0.15,0.19,0.41
neighborhood,New Haven,NA,West River,NA,0.08,0.15,0.18,0.44,0.8,0.48,0.18,0.26,0.46
neighborhood,New Haven,NA,West Rock,NA,0.04,0.14,0.08,0.24,0.75,0.62,0.12,0.16,0.38
neighborhood,New Haven,NA,Westville,NA,0.04,0.11,0.08,0.28,0.77,0.73,0.08,0.13,0.35
neighborhood,New Haven,NA,Wooster Square,NA,0.04,0.11,0.08,0.26,0.73,0.66,0.11,0.15,0.36
neighborhood,Stamford,NA,Belltown,NA,0.04,0.09,0.07,0.25,0.73,0.74,0.11,0.1,0.31
neighborhood,Stamford,NA,Cove-East Side,NA,0.05,0.09,0.08,0.26,0.72,0.66,0.19,0.13,0.33
neighborhood,Stamford,NA,Downtown,NA,0.04,0.08,0.06,0.23,0.71,0.71,0.11,0.1,0.32
neighborhood,Stamford,NA,Glenbrook,NA,0.05,0.09,0.07,0.27,0.74,0.72,0.12,0.11,0.32
neighborhood,Stamford,NA,Newfield,NA,0.05,0.08,0.06,0.27,0.76,0.81,0.06,0.08,0.27
neighborhood,Stamford,NA,North Stamford,NA,0.05,0.08,0.07,0.28,0.77,0.82,0.06,0.07,0.27
neighborhood,Stamford,NA,Palmers Hill,NA,0.05,0.08,0.07,0.28,0.76,0.8,0.07,0.08,0.28
neighborhood,Stamford,NA,Ridgeway,NA,0.04,0.08,0.07,0.26,0.73,0.73,0.13,0.1,0.32
neighborhood,Stamford,NA,Roxbury,NA,0.06,0.08,0.07,0.29,0.77,0.8,0.07,0.07,0.27
neighborhood,Stamford,NA,Shippan,NA,0.04,0.08,0.06,0.26,0.76,0.82,0.06,0.07,0.27
neighborhood,Stamford,NA,South End,NA,0.03,0.08,0.07,0.22,0.7,0.66,0.2,0.1,0.33
neighborhood,Stamford,NA,Springdale,NA,0.05,0.09,0.07,0.26,0.73,0.71,0.11,0.12,0.32
neighborhood,Stamford,NA,Turn Of River,NA,0.05,0.08,0.07,0.27,0.75,0.78,0.08,0.09,0.29
neighborhood,Stamford,NA,Waterside,NA,0.05,0.09,0.08,0.27,0.75,0.72,0.12,0.1,0.31
neighborhood,Stamford,NA,West Side,NA,0.05,0.1,0.09,0.29,0.74,0.62,0.2,0.14,0.35
neighborhood,Stamford,NA,Westover,NA,0.05,0.08,0.07,0.28,0.76,0.8,0.07,0.08,0.28
region,NA,NA,6 wealthiest Fairfield County,NA,0.05,0.08,0.06,0.27,0.76,0.82,0.06,0.07,0.27
region,NA,NA,Backus Hospital HSA,NA,0.06,0.11,0.09,0.31,0.76,0.71,0.1,0.18,0.35
region,NA,NA,Backus Hospital HSA other towns,NA,0.06,0.11,0.08,0.3,0.76,0.72,0.09,0.18,0.35
region,NA,NA,Capitol Region COG,NA,0.06,0.11,0.1,0.3,0.78,0.69,0.11,0.15,0.35
region,NA,NA,Charlotte Hungerford HSA,NA,0.06,0.11,0.09,0.29,0.76,0.71,0.08,0.16,0.33
region,NA,NA,Charlotte Hungerford HSA other towns,NA,0.06,0.11,0.08,0.29,0.77,0.74,0.07,0.15,0.32
region,NA,NA,Eastern Connecticut Health Network,NA,0.06,0.11,0.1,0.3,0.77,0.69,0.1,0.16,0.35
region,NA,NA,Eastern Connecticut Health Network other towns,NA,0.05,0.1,0.08,0.28,0.76,0.75,0.07,0.13,0.32
region,NA,NA,Eastern cities,NA,0.06,0.11,0.09,0.29,0.76,0.66,0.12,0.18,0.36
region,NA,NA,Fairfield County,NA,0.05,0.09,0.08,0.28,0.75,0.72,0.12,0.11,0.31
region,NA,NA,Greater Bridgeport,NA,0.05,0.1,0.09,0.29,0.75,0.67,0.15,0.13,0.33
region,NA,NA,Greater Bridgeport COG,NA,0.05,0.1,0.09,0.29,0.75,0.67,0.15,0.13,0.33
region,NA,NA,Greater Danbury,NA,0.05,0.09,0.07,0.28,0.75,0.75,0.09,0.11,0.3
region,NA,NA,Greater Danbury other towns,NA,0.05,0.09,0.07,0.28,0.76,0.78,0.07,0.1,0.29
region,NA,NA,Greater Hartford,NA,0.06,0.11,0.1,0.3,0.78,0.69,0.11,0.15,0.35
region,NA,NA,Greater New Haven,NA,0.06,0.11,0.1,0.31,0.77,0.7,0.1,0.15,0.36
region,NA,NA,Greater Norwalk,NA,0.05,0.09,0.07,0.27,0.75,0.75,0.1,0.1,0.3
region,NA,NA,Greater Norwalk other towns,NA,0.05,0.08,0.06,0.27,0.76,0.82,0.06,0.07,0.27
region,NA,NA,Greater Waterbury,NA,0.06,0.11,0.1,0.31,0.76,0.7,0.1,0.17,0.35
region,NA,NA,Hartford County,NA,0.06,0.11,0.1,0.3,0.78,0.68,0.11,0.16,0.35
region,NA,NA,Hartford Foundation,NA,0.06,0.11,0.1,0.3,0.78,0.69,0.1,0.15,0.34
region,NA,NA,Hartford Foundation other towns,NA,0.06,0.11,0.09,0.3,0.78,0.73,0.08,0.14,0.33
region,NA,NA,Hartford Hospital HSA,NA,0.06,0.12,0.11,0.31,0.78,0.66,0.12,0.16,0.36
region,NA,NA,Hartford Hospital HSA other towns,NA,0.06,0.11,0.1,0.3,0.79,0.71,0.09,0.15,0.34
region,NA,NA,Hartford Inner Ring,NA,0.06,0.11,0.1,0.3,0.78,0.71,0.09,0.15,0.34
region,NA,NA,Hartford Outer Ring,NA,0.05,0.11,0.08,0.28,0.77,0.75,0.07,0.13,0.32
region,NA,NA,Health Improvement Collaborative of Southeastern Connecticut area,NA,0.06,0.11,0.08,0.3,0.77,0.73,0.09,0.15,0.34
region,NA,NA,Health Improvement Collaborative of Southeastern Connecticut area other towns,NA,0.06,0.1,0.08,0.3,0.77,0.75,0.08,0.14,0.33
region,NA,NA,Hospital of Central Connecticut HSA,NA,0.06,0.11,0.1,0.3,0.77,0.67,0.11,0.17,0.35
region,NA,NA,Hospital of Central Connecticut HSA other towns,NA,0.06,0.11,0.09,0.3,0.78,0.72,0.09,0.16,0.33
region,NA,NA,Litchfield County,NA,0.06,0.11,0.08,0.29,0.76,0.72,0.08,0.16,0.32
region,NA,NA,Lower Connecticut River Valley COG,NA,0.06,0.1,0.09,0.31,0.78,0.74,0.08,0.15,0.31
region,NA,NA,Lower Naugatuck Valley,NA,0.06,0.1,0.09,0.3,0.75,0.72,0.09,0.16,0.34
region,NA,NA,MidState Medical Center HSA,NA,0.06,0.11,0.09,0.3,0.76,0.72,0.1,0.15,0.34
region,NA,NA,MidState Medical Center HSA other towns,NA,0.06,0.1,0.08,0.29,0.77,0.76,0.07,0.14,0.33
region,NA,NA,Middlesex County,NA,0.06,0.1,0.09,0.31,0.78,0.73,0.08,0.15,0.31
region,NA,NA,Natchaug Hospital HSA,NA,0.05,0.12,0.08,0.26,0.74,0.66,0.11,0.15,0.34
region,NA,NA,Natchaug Hospital HSA other towns,NA,0.05,0.11,0.07,0.25,0.74,0.69,0.09,0.14,0.34
region,NA,NA,Naugatuck Valley COG,NA,0.06,0.11,0.1,0.31,0.76,0.69,0.1,0.17,0.35
region,NA,NA,New Haven County,NA,0.06,0.11,0.1,0.31,0.76,0.69,0.1,0.16,0.36
region,NA,NA,New Haven Inner Ring,NA,0.06,0.11,0.09,0.31,0.76,0.71,0.1,0.16,0.36
region,NA,NA,New Haven Outer Ring,NA,0.06,0.1,0.09,0.31,0.77,0.78,0.06,0.13,0.32
region,NA,NA,New London County,NA,0.06,0.11,0.08,0.3,0.77,0.72,0.09,0.16,0.34
region,NA,NA,North Central DMHAS,NA,0.06,0.11,0.1,0.3,0.78,0.69,0.11,0.16,0.35
region,NA,NA,Northeastern COG,NA,0.06,0.11,0.09,0.3,0.77,0.71,0.09,0.18,0.34
region,NA,NA,Northwest Hills COG,NA,0.06,0.11,0.09,0.29,0.76,0.72,0.08,0.16,0.32
region,NA,NA,Other New Haven County cities,NA,0.06,0.11,0.1,0.3,0.75,0.69,0.11,0.17,0.36
region,NA,NA,Sharon Hospital HSA,NA,0.07,0.1,0.09,0.32,0.78,0.74,0.07,0.14,0.31
region,NA,NA,South Central COG,NA,0.06,0.11,0.1,0.31,0.76,0.7,0.1,0.16,0.36
region,NA,NA,South Central DMHAS,NA,0.06,0.11,0.09,0.31,0.77,0.71,0.1,0.16,0.35
region,NA,NA,Southeastern COG,NA,0.06,0.11,0.08,0.3,0.77,0.71,0.1,0.16,0.34
region,NA,NA,Southeastern DMHAS,NA,0.06,0.11,0.08,0.29,0.76,0.71,0.09,0.16,0.34
region,NA,NA,Southwestern DMHAS,NA,0.05,0.09,0.08,0.28,0.75,0.71,0.12,0.11,0.32
region,NA,NA,St. Vincent's Medical Center HSA,NA,0.05,0.1,0.09,0.29,0.75,0.68,0.14,0.13,0.33
region,NA,NA,St. Vincent's Medical Center HSA other towns,NA,0.05,0.09,0.07,0.28,0.76,0.76,0.08,0.11,0.3
region,NA,NA,Stamford Hospital HSA,NA,0.05,0.08,0.07,0.27,0.75,0.75,0.1,0.1,0.3
region,NA,NA,Tolland County,NA,0.05,0.11,0.08,0.28,0.74,0.7,0.09,0.14,0.34
region,NA,NA,Western COG,NA,0.05,0.09,0.07,0.27,0.75,0.75,0.1,0.1,0.3
region,NA,NA,Western DMHAS,NA,0.06,0.1,0.09,0.3,0.76,0.71,0.1,0.15,0.33
region,NA,NA,Windham County,NA,0.06,0.11,0.09,0.3,0.76,0.67,0.11,0.18,0.35
region,NA,NA,Windham Hospital HSA,NA,0.05,0.12,0.08,0.26,0.74,0.66,0.11,0.15,0.34
region,NA,NA,Windham Hospital HSA other towns,NA,0.05,0.11,0.07,0.25,0.74,0.69,0.09,0.14,0.34
town,NA,NA,Andover,NA,0.05,0.1,0.08,0.29,0.74,0.75,0.07,0.14,0.33
town,NA,NA,Ansonia,NA,0.06,0.11,0.1,0.32,0.76,0.67,0.11,0.19,0.37
town,NA,NA,Ashford,NA,0.05,0.1,0.08,0.29,0.77,0.73,0.08,0.15,0.33
town,NA,NA,Avon,NA,0.06,0.1,0.08,0.28,0.8,0.8,0.05,0.1,0.3
town,NA,NA,Barkhamsted,NA,0.06,0.1,0.08,0.28,0.76,0.75,0.06,0.15,0.32
town,NA,NA,Beacon Falls,NA,0.05,0.1,0.08,0.29,0.76,0.75,0.07,0.16,0.34
town,NA,NA,Berlin,NA,0.06,0.11,0.09,0.29,0.79,0.76,0.07,0.13,0.31
town,NA,NA,Bethany,NA,0.05,0.1,0.08,0.3,0.77,0.78,0.06,0.13,0.33
town,NA,NA,Bethel,NA,0.05,0.09,0.07,0.26,0.74,0.76,0.09,0.11,0.3
town,NA,NA,Bethlehem,NA,0.06,0.1,0.08,0.29,0.77,0.75,0.06,0.14,0.31
town,NA,NA,Bloomfield,NA,0.07,0.12,0.14,0.39,0.84,0.69,0.1,0.14,0.38
town,NA,NA,Bolton,NA,0.06,0.1,0.09,0.31,0.75,0.74,0.07,0.13,0.32
town,NA,NA,Bozrah,NA,0.06,0.1,0.08,0.31,0.77,0.75,0.08,0.16,0.34
town,NA,NA,Branford,NA,0.06,0.1,0.09,0.33,0.78,0.76,0.06,0.13,0.33
town,NA,NA,Bridgeport,NA,0.05,0.11,0.11,0.31,0.74,0.56,0.22,0.17,0.38
town,NA,NA,Bridgewater,NA,0.07,0.1,0.09,0.31,0.79,0.78,0.06,0.12,0.29
town,NA,NA,Bristol,NA,0.06,0.12,0.1,0.3,0.77,0.68,0.1,0.18,0.35
town,NA,NA,Brookfield,NA,0.05,0.09,0.07,0.27,0.75,0.77,0.08,0.1,0.3
town,NA,NA,Burlington,NA,0.05,0.11,0.08,0.27,0.77,0.77,0.06,0.13,0.32
town,NA,NA,Canterbury,NA,0.05,0.1,0.08,0.29,0.76,0.74,0.08,0.16,0.34
town,NA,NA,Canton,NA,0.06,0.11,0.09,0.29,0.79,0.77,0.06,0.12,0.31
town,NA,NA,Chaplin,NA,0.06,0.1,0.09,0.3,0.76,0.71,0.09,0.17,0.34
town,NA,NA,Cheshire,NA,0.05,0.1,0.08,0.29,0.76,0.78,0.06,0.12,0.32
town,NA,NA,Chester,NA,0.07,0.1,0.09,0.34,0.8,0.76,0.07,0.14,0.29
town,NA,NA,Clinton,NA,0.06,0.1,0.08,0.31,0.77,0.74,0.08,0.15,0.3
town,NA,NA,Colchester,NA,0.05,0.1,0.07,0.28,0.76,0.76,0.07,0.15,0.33
town,NA,NA,Colebrook,NA,0.06,0.1,0.08,0.29,0.76,0.74,0.07,0.16,0.32
town,NA,NA,Columbia,NA,0.06,0.1,0.08,0.3,0.75,0.76,0.07,0.12,0.32
town,NA,NA,Cornwall,NA,0.07,0.11,0.1,0.33,0.78,0.74,0.06,0.14,0.31
town,NA,NA,Coventry,NA,0.05,0.1,0.07,0.27,0.73,0.76,0.07,0.13,0.33
town,NA,NA,Cromwell,NA,0.06,0.1,0.08,0.31,0.78,0.74,0.07,0.14,0.3
town,NA,NA,Danbury,NA,0.05,0.09,0.07,0.26,0.72,0.68,0.15,0.13,0.33
town,NA,NA,Darien,NA,0.04,0.08,0.06,0.25,0.75,0.82,0.06,0.07,0.27
town,NA,NA,Deep River,NA,0.05,0.1,0.08,0.29,0.77,0.77,0.07,0.14,0.3
town,NA,NA,Derby,NA,0.07,0.11,0.1,0.33,0.76,0.67,0.11,0.19,0.36
town,NA,NA,Durham,NA,0.05,0.1,0.07,0.29,0.77,0.78,0.06,0.13,0.29
town,NA,NA,East Granby,NA,0.06,0.11,0.09,0.28,0.78,0.76,0.07,0.14,0.32
town,NA,NA,East Haddam,NA,0.06,0.1,0.08,0.3,0.77,0.74,0.07,0.16,0.31
town,NA,NA,East Hampton,NA,0.05,0.1,0.08,0.29,0.77,0.74,0.07,0.16,0.31
town,NA,NA,East Hartford,NA,0.06,0.12,0.12,0.32,0.78,0.61,0.15,0.19,0.38
town,NA,NA,East Haven,NA,0.06,0.11,0.1,0.32,0.76,0.7,0.1,0.17,0.35
town,NA,NA,East Lyme,NA,0.06,0.1,0.08,0.31,0.78,0.76,0.08,0.14,0.32
town,NA,NA,East Windsor,NA,0.06,0.11,0.09,0.29,0.78,0.72,0.08,0.15,0.34
town,NA,NA,Eastford,NA,0.06,0.1,0.09,0.3,0.77,0.75,0.07,0.14,0.32
town,NA,NA,Easton,NA,0.05,0.08,0.07,0.28,0.76,0.8,0.06,0.08,0.28
town,NA,NA,Ellington,NA,0.05,0.1,0.08,0.28,0.73,0.74,0.08,0.14,0.33
town,NA,NA,Enfield,NA,0.06,0.11,0.09,0.29,0.77,0.7,0.1,0.17,0.34
town,NA,NA,Fairfield,NA,0.05,0.08,0.06,0.26,0.75,0.79,0.08,0.09,0.28
town,NA,NA,Farmington,NA,0.06,0.1,0.09,0.29,0.79,0.76,0.06,0.12,0.31
town,NA,NA,Franklin,NA,0.06,0.1,0.08,0.31,0.77,0.75,0.08,0.16,0.33
town,NA,NA,Glastonbury,NA,0.05,0.1,0.08,0.27,0.79,0.79,0.06,0.11,0.31
town,NA,NA,Goshen,NA,0.06,0.1,0.09,0.3,0.78,0.76,0.06,0.14,0.31
town,NA,NA,Granby,NA,0.05,0.11,0.08,0.28,0.79,0.78,0.06,0.13,0.31
town,NA,NA,Greenwich,NA,0.05,0.08,0.07,0.28,0.76,0.78,0.08,0.09,0.28
town,NA,NA,Griswold,NA,0.06,0.11,0.08,0.3,0.75,0.7,0.09,0.2,0.36
town,NA,NA,Groton,NA,0.05,0.1,0.07,0.27,0.75,0.71,0.1,0.16,0.34
town,NA,NA,Guilford,NA,0.06,0.1,0.09,0.31,0.78,0.8,0.05,0.11,0.31
town,NA,NA,Hamden,NA,0.05,0.11,0.09,0.3,0.77,0.74,0.08,0.13,0.35
town,NA,NA,Hampton,NA,0.06,0.1,0.09,0.32,0.78,0.74,0.07,0.16,0.33
town,NA,NA,Hartford,NA,0.06,0.14,0.14,0.32,0.78,0.52,0.21,0.22,0.41
town,NA,NA,Hartland,NA,0.06,0.11,0.09,0.29,0.78,0.74,0.07,0.16,0.33
town,NA,NA,Harwinton,NA,0.06,0.1,0.08,0.28,0.76,0.75,0.07,0.14,0.31
town,NA,NA,Hebron,NA,0.05,0.1,0.08,0.28,0.74,0.77,0.06,0.12,0.32
town,NA,NA,Kent,NA,0.07,0.1,0.09,0.31,0.78,0.75,0.07,0.14,0.3
town,NA,NA,Killingly,NA,0.07,0.11,0.1,0.32,0.77,0.65,0.11,0.2,0.35
town,NA,NA,Killingworth,NA,0.06,0.1,0.08,0.31,0.79,0.78,0.06,0.13,0.29
town,NA,NA,Lebanon,NA,0.06,0.11,0.08,0.3,0.77,0.75,0.07,0.16,0.34
town,NA,NA,Ledyard,NA,0.05,0.1,0.08,0.29,0.77,0.77,0.07,0.14,0.33
town,NA,NA,Lisbon,NA,0.06,0.1,0.08,0.3,0.77,0.76,0.07,0.16,0.33
town,NA,NA,Litchfield,NA,0.07,0.11,0.09,0.31,0.77,0.74,0.07,0.15,0.31
town,NA,NA,Lyme,NA,0.07,0.1,0.09,0.34,0.8,0.81,0.05,0.1,0.29
town,NA,NA,Madison,NA,0.05,0.1,0.08,0.3,0.78,0.81,0.05,0.11,0.31
town,NA,NA,Manchester,NA,0.06,0.11,0.09,0.29,0.78,0.69,0.1,0.16,0.35
town,NA,NA,Mansfield,NA,0.04,0.13,0.06,0.21,0.72,0.63,0.1,0.13,0.35
town,NA,NA,Marlborough,NA,0.05,0.11,0.09,0.28,0.78,0.76,0.06,0.13,0.32
town,NA,NA,Meriden,NA,0.06,0.11,0.1,0.31,0.75,0.66,0.14,0.18,0.37
town,NA,NA,Middlebury,NA,0.06,0.1,0.08,0.31,0.77,0.79,0.06,0.12,0.32
