level,question,year,city,town,name,value
tracts,Diabetes,2018,NA,NA,09009141200,0.134
tracts,Diabetes,2018,NA,NA,09009141300,0.07400000000000001
tracts,Diabetes,2018,NA,NA,09009141400,0.11400000000000002
tracts,Diabetes,2018,NA,NA,09009141500,0.198
tracts,Diabetes,2018,NA,NA,09009141600,0.149
tracts,Diabetes,2018,NA,NA,09009141800,0.087
tracts,Diabetes,2018,NA,NA,09009141900,0.048
tracts,Diabetes,2018,NA,NA,09009142000,0.051
tracts,Diabetes,2018,NA,NA,09009142100,0.10300000000000001
tracts,Diabetes,2018,NA,NA,09009142200,0.069
tracts,Diabetes,2018,NA,NA,09009142300,0.128
tracts,Diabetes,2018,NA,NA,09009142400,0.141
tracts,Diabetes,2018,NA,NA,09009142500,0.125
tracts,Diabetes,2018,NA,NA,09009142601,0.113
tracts,Diabetes,2018,NA,NA,09009142603,0.19699999999999998
tracts,Diabetes,2018,NA,NA,09009142604,0.116
tracts,Diabetes,2018,NA,NA,09009142700,0.10800000000000001
tracts,Diabetes,2018,NA,NA,09009142800,0.085
tracts,Diabetes,2018,NA,NA,09009150100,0.076
tracts,Diabetes,2018,NA,NA,09009150200,0.07400000000000001
tracts,Diabetes,2018,NA,NA,09009150300,0.08800000000000001
tracts,Diabetes,2018,NA,NA,09009150400,0.091
tracts,Diabetes,2018,NA,NA,09009150500,0.084
tracts,Diabetes,2018,NA,NA,09009150600,0.09300000000000001
tracts,Diabetes,2018,NA,NA,09009150700,0.08
tracts,Diabetes,2018,NA,NA,09009150800,0.094
tracts,Diabetes,2018,NA,NA,09009150900,0.08900000000000001
tracts,Diabetes,2018,NA,NA,09009151000,0.092
tracts,Diabetes,2018,NA,NA,09009151100,0.08400000000000002
tracts,Diabetes,2018,NA,NA,09009151200,0.09699999999999998
tracts,Diabetes,2018,NA,NA,09009154100,0.11
tracts,Diabetes,2018,NA,NA,09009154200,0.11699999999999999
tracts,Diabetes,2018,NA,NA,09009154500,0.099
tracts,Diabetes,2018,NA,NA,09009154600,0.111
tracts,Diabetes,2018,NA,NA,09009154700,0.098
tracts,Diabetes,2018,NA,NA,09009154800,0.091
tracts,Diabetes,2018,NA,NA,09009154900,0.1
tracts,Diabetes,2018,NA,NA,09009155000,0.096
tracts,Diabetes,2018,NA,NA,09009155100,0.128
tracts,Diabetes,2018,NA,NA,09009157100,0.1
tracts,Diabetes,2018,NA,NA,09009157200,0.088
tracts,Diabetes,2018,NA,NA,09009157300,0.08199999999999999
tracts,Diabetes,2018,NA,NA,09009157400,0.08800000000000001
tracts,Diabetes,2018,NA,NA,09009160100,0.079
tracts,Diabetes,2018,NA,NA,09009160200,0.095
tracts,Diabetes,2018,NA,NA,09009161100,0.087
tracts,Diabetes,2018,NA,NA,09009165100,0.1
tracts,Diabetes,2018,NA,NA,09009165200,0.081
tracts,Diabetes,2018,NA,NA,09009165300,0.069
tracts,Diabetes,2018,NA,NA,09009165400,0.112
tracts,Diabetes,2018,NA,NA,09009165500,0.125
tracts,Diabetes,2018,NA,NA,09009165600,0.09499999999999999
tracts,Diabetes,2018,NA,NA,09009165700,0.091
tracts,Diabetes,2018,NA,NA,09009165801,0.084
tracts,Diabetes,2018,NA,NA,09009165802,0.10099999999999999
tracts,Diabetes,2018,NA,NA,09009165900,0.083
tracts,Diabetes,2018,NA,NA,09009166001,0.075
tracts,Diabetes,2018,NA,NA,09009166002,0.059000000000000004
tracts,Diabetes,2018,NA,NA,09009167100,0.087
tracts,Diabetes,2018,NA,NA,09009167201,0.098
tracts,Diabetes,2018,NA,NA,09009167202,0.105
tracts,Diabetes,2018,NA,NA,09009167300,0.092
tracts,Diabetes,2018,NA,NA,09009170100,0.126
tracts,Diabetes,2018,NA,NA,09009170200,0.133
tracts,Diabetes,2018,NA,NA,09009170300,0.11599999999999999
tracts,Diabetes,2018,NA,NA,09009170400,0.1
tracts,Diabetes,2018,NA,NA,09009170500,0.09300000000000001
tracts,Diabetes,2018,NA,NA,09009170600,0.105
tracts,Diabetes,2018,NA,NA,09009170700,0.09300000000000001
tracts,Diabetes,2018,NA,NA,09009170800,0.114
tracts,Diabetes,2018,NA,NA,09009170900,0.11199999999999999
tracts,Diabetes,2018,NA,NA,09009171000,0.126
tracts,Diabetes,2018,NA,NA,09009171100,0.095
tracts,Diabetes,2018,NA,NA,09009171200,0.095
tracts,Diabetes,2018,NA,NA,09009171300,0.091
tracts,Diabetes,2018,NA,NA,09009171400,0.10400000000000001
tracts,Diabetes,2018,NA,NA,09009171500,0.098
tracts,Diabetes,2018,NA,NA,09009171600,0.095
tracts,Diabetes,2018,NA,NA,09009171700,0.098
tracts,Diabetes,2018,NA,NA,09009175100,0.08199999999999999
tracts,Diabetes,2018,NA,NA,09009175200,0.078
tracts,Diabetes,2018,NA,NA,09009175300,0.08900000000000001
tracts,Diabetes,2018,NA,NA,09009175400,0.08199999999999999
tracts,Diabetes,2018,NA,NA,09009175500,0.097
tracts,Diabetes,2018,NA,NA,09009175600,0.08800000000000001
tracts,Diabetes,2018,NA,NA,09009175700,0.08
tracts,Diabetes,2018,NA,NA,09009175800,0.081
tracts,Diabetes,2018,NA,NA,09009175900,0.092
tracts,Diabetes,2018,NA,NA,09009176000,0.085
tracts,Diabetes,2018,NA,NA,09009180100,0.10800000000000001
tracts,Diabetes,2018,NA,NA,09009180200,0.108
tracts,Diabetes,2018,NA,NA,09009180300,0.10400000000000002
tracts,Diabetes,2018,NA,NA,09009180400,0.10300000000000002
tracts,Diabetes,2018,NA,NA,09009180500,0.087
tracts,Diabetes,2018,NA,NA,09009180601,0.10499999999999998
tracts,Diabetes,2018,NA,NA,09009180602,0.09600000000000002
tracts,Diabetes,2018,NA,NA,09009184100,0.091
tracts,Diabetes,2018,NA,NA,09009184200,0.096
tracts,Diabetes,2018,NA,NA,09009184300,0.095
tracts,Diabetes,2018,NA,NA,09009184400,0.096
tracts,Diabetes,2018,NA,NA,09009184500,0.09300000000000001
tracts,Diabetes,2018,NA,NA,09009184600,0.083
tracts,Diabetes,2018,NA,NA,09009184700,0.089
tracts,Diabetes,2018,NA,NA,09009186100,0.09
tracts,Diabetes,2018,NA,NA,09009186200,0.09
tracts,Diabetes,2018,NA,NA,09009190100,0.10099999999999999
tracts,Diabetes,2018,NA,NA,09009190200,0.092
tracts,Diabetes,2018,NA,NA,09009190301,0.085
tracts,Diabetes,2018,NA,NA,09009190302,0.08900000000000001
tracts,Diabetes,2018,NA,NA,09009190303,0.077
tracts,Diabetes,2018,NA,NA,09009194100,0.102
tracts,Diabetes,2018,NA,NA,09009194201,0.08199999999999999
tracts,Diabetes,2018,NA,NA,09009194202,0.08199999999999999
tracts,Diabetes,2018,NA,NA,09009341100,0.081
tracts,Diabetes,2018,NA,NA,09009343101,0.069
tracts,Diabetes,2018,NA,NA,09009343102,0.09
tracts,Diabetes,2018,NA,NA,09009343200,0.07400000000000001
tracts,Diabetes,2018,NA,NA,09009343300,0.08499999999999999
tracts,Diabetes,2018,NA,NA,09009343400,0.078
tracts,Diabetes,2018,NA,NA,09009344100,0.091
tracts,Diabetes,2018,NA,NA,09009344200,0.077
tracts,Diabetes,2018,NA,NA,09009345100,0.08900000000000001
tracts,Diabetes,2018,NA,NA,09009345201,0.086
tracts,Diabetes,2018,NA,NA,09009345202,0.085
tracts,Diabetes,2018,NA,NA,09009345300,0.083
tracts,Diabetes,2018,NA,NA,09009345400,0.09300000000000001
tracts,Diabetes,2018,NA,NA,09009346101,0.091
tracts,Diabetes,2018,NA,NA,09009346102,0.079
tracts,Diabetes,2018,NA,NA,09009347100,0.08800000000000001
tracts,Diabetes,2018,NA,NA,09009347200,0.08499999999999999
tracts,Diabetes,2018,NA,NA,09009348111,0.11299999999999999
tracts,Diabetes,2018,NA,NA,09009348122,0.08
tracts,Diabetes,2018,NA,NA,09009348123,0.07200000000000001
tracts,Diabetes,2018,NA,NA,09009348124,0.128
tracts,Diabetes,2018,NA,NA,09009348125,0.14
tracts,Diabetes,2018,NA,NA,09009350100,0.257
tracts,Diabetes,2018,NA,NA,09009350200,0.156
tracts,Diabetes,2018,NA,NA,09009350300,0.166
tracts,Diabetes,2018,NA,NA,09009350400,0.188
tracts,Diabetes,2018,NA,NA,09009350500,0.177
tracts,Diabetes,2018,NA,NA,09009350800,0.133
tracts,Diabetes,2018,NA,NA,09009350900,0.12300000000000001
tracts,Diabetes,2018,NA,NA,09009351000,0.111
tracts,Diabetes,2018,NA,NA,09009351100,0.138
tracts,Diabetes,2018,NA,NA,09009351200,0.155
tracts,Diabetes,2018,NA,NA,09009351300,0.125
tracts,Diabetes,2018,NA,NA,09009351400,0.141
tracts,Diabetes,2018,NA,NA,09009351500,0.125
tracts,Diabetes,2018,NA,NA,09009351601,0.102
tracts,Diabetes,2018,NA,NA,09009351602,0.11100000000000002
tracts,Diabetes,2018,NA,NA,09009351700,0.14
tracts,Diabetes,2018,NA,NA,09009351800,0.10400000000000001
tracts,Diabetes,2018,NA,NA,09009351900,0.084
tracts,Diabetes,2018,NA,NA,09009352000,0.1
tracts,Diabetes,2018,NA,NA,09009352100,0.12099999999999998
tracts,Diabetes,2018,NA,NA,09009352200,0.125
tracts,Diabetes,2018,NA,NA,09009352300,0.14400000000000002
tracts,Diabetes,2018,NA,NA,09009352400,0.128
tracts,Diabetes,2018,NA,NA,09009352500,0.11699999999999999
tracts,Diabetes,2018,NA,NA,09009352600,0.119
tracts,Diabetes,2018,NA,NA,09009352701,0.125
tracts,Diabetes,2018,NA,NA,09009352702,0.10099999999999998
tracts,Diabetes,2018,NA,NA,09009352800,0.114
tracts,Diabetes,2018,NA,NA,09009361100,0.092
tracts,Diabetes,2018,NA,NA,09009361200,0.08900000000000001
tracts,Diabetes,2018,NA,NA,09009361300,0.085
tracts,Diabetes,2018,NA,NA,09009361401,0.052000000000000005
tracts,Diabetes,2018,NA,NA,09009361402,0.018000000000000002
tracts,Diabetes,2018,NA,NA,09009361500,0.085
tracts,Diabetes,2018,NA,NA,09011650100,0.094
tracts,Diabetes,2018,NA,NA,09011660101,0.09300000000000001
tracts,Diabetes,2018,NA,NA,09011660102,0.09699999999999999
tracts,Diabetes,2018,NA,NA,09011690300,0.136
tracts,Diabetes,2018,NA,NA,09011690400,0.126
tracts,Diabetes,2018,NA,NA,09011690500,0.14800000000000002
tracts,Diabetes,2018,NA,NA,09011690700,0.116
tracts,Diabetes,2018,NA,NA,09011690800,0.136
tracts,Diabetes,2018,NA,NA,09011690900,0.077
tracts,Diabetes,2018,NA,NA,09011693300,0.093
tracts,Diabetes,2018,NA,NA,09011693400,0.12
tracts,Diabetes,2018,NA,NA,09011693500,0.095
tracts,Diabetes,2018,NA,NA,09011693600,0.091
tracts,Diabetes,2018,NA,NA,09011693700,0.096
tracts,Diabetes,2018,NA,NA,09011695201,0.10099999999999999
tracts,Diabetes,2018,NA,NA,09011695202,0.09
tracts,Diabetes,2018,NA,NA,09011696100,0.10099999999999999
tracts,Diabetes,2018,NA,NA,09011696200,0.08800000000000001
tracts,Diabetes,2018,NA,NA,09011696300,0.096
tracts,Diabetes,2018,NA,NA,09011696400,0.128
tracts,Diabetes,2018,NA,NA,09011696500,0.09600000000000002
tracts,Diabetes,2018,NA,NA,09011696600,0.10099999999999999
tracts,Diabetes,2018,NA,NA,09011696700,0.11800000000000001
tracts,Diabetes,2018,NA,NA,09011696800,0.105
tracts,Diabetes,2018,NA,NA,09011697000,0.11599999999999999
tracts,Diabetes,2018,NA,NA,09011700100,0.10099999999999999
tracts,Diabetes,2018,NA,NA,09011701100,0.085
tracts,Diabetes,2018,NA,NA,09011701200,0.086
tracts,Diabetes,2018,NA,NA,09011702100,0.091
tracts,Diabetes,2018,NA,NA,09011702300,0.073
tracts,Diabetes,2018,NA,NA,09011702400,0.078
tracts,Diabetes,2018,NA,NA,09011702500,0.10099999999999999
tracts,Diabetes,2018,NA,NA,09011702600,0.053
tracts,Diabetes,2018,NA,NA,09011702700,0.091
tracts,Diabetes,2018,NA,NA,09011702800,0.111
tracts,Diabetes,2018,NA,NA,09011702900,0.10099999999999999
tracts,Diabetes,2018,NA,NA,09011703000,0.09099999999999998
tracts,Diabetes,2018,NA,NA,09011705101,0.086
tracts,Diabetes,2018,NA,NA,09011705102,0.10099999999999999
tracts,Diabetes,2018,NA,NA,09011705200,0.098
tracts,Diabetes,2018,NA,NA,09011705300,0.10300000000000001
tracts,Diabetes,2018,NA,NA,09011705400,0.094
tracts,Diabetes,2018,NA,NA,09011707100,0.094
tracts,Diabetes,2018,NA,NA,09011708100,0.09
tracts,Diabetes,2018,NA,NA,09011709100,0.09
tracts,Diabetes,2018,NA,NA,09011709200,0.10099999999999999
tracts,Diabetes,2018,NA,NA,09011710100,0.08800000000000001
tracts,Diabetes,2018,NA,NA,09011711100,0.091
tracts,Diabetes,2018,NA,NA,09011712100,0.09300000000000001
tracts,Diabetes,2018,NA,NA,09011713100,0.09
tracts,Diabetes,2018,NA,NA,09011714101,0.096
tracts,Diabetes,2018,NA,NA,09011714103,0.07400000000000001
tracts,Diabetes,2018,NA,NA,09011714104,0.08199999999999999
tracts,Diabetes,2018,NA,NA,09011715100,0.076
tracts,Diabetes,2018,NA,NA,09011716101,0.08199999999999999
tracts,Diabetes,2018,NA,NA,09011716102,0.09
tracts,Diabetes,2018,NA,NA,09011870100,0.08199999999999999
tracts,Diabetes,2018,NA,NA,09011870200,0.054000000000000006
tracts,Diabetes,2018,NA,NA,09011870300,0.076
tracts,Diabetes,2018,NA,NA,09011870501,0.11199999999999999
tracts,Diabetes,2018,NA,NA,09011870502,0.077
tracts,Diabetes,2018,NA,NA,09011870701,0.096
tracts,Diabetes,2018,NA,NA,09011870703,0.094
tracts,Diabetes,2018,NA,NA,09011870704,0.09300000000000001
tracts,Diabetes,2018,NA,NA,09011980000,0.012
tracts,Diabetes,2018,NA,NA,09013526101,0.067
tracts,Diabetes,2018,NA,NA,09013526102,0.07400000000000001
tracts,Diabetes,2018,NA,NA,09013528100,0.077
tracts,Diabetes,2018,NA,NA,09013529100,0.083
tracts,Diabetes,2018,NA,NA,09013530100,0.085
tracts,Diabetes,2018,NA,NA,09013530200,0.103
tracts,Diabetes,2018,NA,NA,09013530301,0.085
tracts,Diabetes,2018,NA,NA,09013530302,0.081
tracts,Diabetes,2018,NA,NA,09013530400,0.08000000000000002
tracts,Diabetes,2018,NA,NA,09013530500,0.092
tracts,Diabetes,2018,NA,NA,09013530600,0.083
tracts,Diabetes,2018,NA,NA,09013533101,0.073
tracts,Diabetes,2018,NA,NA,09013533102,0.07400000000000001
tracts,Diabetes,2018,NA,NA,09013535100,0.075
tracts,Diabetes,2018,NA,NA,09013535200,0.07400000000000001
tracts,Diabetes,2018,NA,NA,09013538100,0.076
tracts,Diabetes,2018,NA,NA,09013538201,0.08
tracts,Diabetes,2018,NA,NA,09013538202,0.087
tracts,Diabetes,2018,NA,NA,09013840100,0.076
tracts,Diabetes,2018,NA,NA,09013850100,0.07400000000000001
tracts,Diabetes,2018,NA,NA,09013850200,0.07
tracts,Diabetes,2018,NA,NA,09013860100,0.079
tracts,Diabetes,2018,NA,NA,09013881100,0.09300000000000001
tracts,Diabetes,2018,NA,NA,09013881200,0.019
tracts,Diabetes,2018,NA,NA,09013881300,0.064
tracts,Diabetes,2018,NA,NA,09013881500,0.083
tracts,Diabetes,2018,NA,NA,09013890100,0.083
tracts,Diabetes,2018,NA,NA,09013890201,0.08499999999999999
tracts,Diabetes,2018,NA,NA,09013890202,0.08800000000000001
tracts,Diabetes,2018,NA,NA,09015800300,0.08599999999999998
tracts,Diabetes,2018,NA,NA,09015800400,0.099
tracts,Diabetes,2018,NA,NA,09015800500,0.12399999999999999
tracts,Diabetes,2018,NA,NA,09015800600,0.113
tracts,Diabetes,2018,NA,NA,09015800700,0.11400000000000002
tracts,Diabetes,2018,NA,NA,09015815000,0.092
tracts,Diabetes,2018,NA,NA,09015820000,0.099
tracts,Diabetes,2018,NA,NA,09015825000,0.091
tracts,Diabetes,2018,NA,NA,09015830100,0.09
tracts,Diabetes,2018,NA,NA,09015900100,0.08900000000000001
tracts,Diabetes,2018,NA,NA,09015900200,0.09300000000000001
tracts,Diabetes,2018,NA,NA,09015901100,0.086
tracts,Diabetes,2018,NA,NA,09015902200,0.092
tracts,Diabetes,2018,NA,NA,09015902500,0.086
tracts,Diabetes,2018,NA,NA,09015903100,0.09599999999999999
tracts,Diabetes,2018,NA,NA,09015903200,0.102
tracts,Diabetes,2018,NA,NA,09015904100,0.094
tracts,Diabetes,2018,NA,NA,09015904400,0.102
tracts,Diabetes,2018,NA,NA,09015904500,0.10200000000000001
tracts,Diabetes,2018,NA,NA,09015905100,0.095
tracts,Diabetes,2018,NA,NA,09015906100,0.091
tracts,Diabetes,2018,NA,NA,09015907100,0.09300000000000001
tracts,Diabetes,2018,NA,NA,09015907200,0.106
tracts,Diabetes,2018,NA,NA,09015907300,0.1
tracts,Diabetes,2018,NA,NA,09015908100,0.08300000000000002
state,Health insurance,2018,NA,NA,Connecticut,0.09856541050788492
regions,Health insurance,2018,NA,NA,Fairfield County,0.1035099958661866
regions,Health insurance,2018,NA,NA,Greater Hartford,0.09678407720393228
regions,Health insurance,2018,NA,NA,Greater New Haven,0.10367494471958932
towns,Health insurance,2018,NA,NA,Andover,0.064
towns,Health insurance,2018,NA,NA,Ansonia,0.11915642371032263
towns,Health insurance,2018,NA,NA,Ashford,0.07200000000000001
towns,Health insurance,2018,NA,NA,Avon,0.04489234184239734
towns,Health insurance,2018,NA,NA,Barkhamsted,0.061
towns,Health insurance,2018,NA,NA,Beacon Falls,0.073
towns,Health insurance,2018,NA,NA,Berlin,0.06453196415987114
towns,Health insurance,2018,NA,NA,Bethany,0.065
towns,Health insurance,2018,NA,NA,Bethel,0.07468542832544126
towns,Health insurance,2018,NA,NA,Bethlehem,0.057999999999999996
towns,Health insurance,2018,NA,NA,Bloomfield,0.08565903543883628
towns,Health insurance,2018,NA,NA,Bolton,0.063
towns,Health insurance,2018,NA,NA,Bozrah,0.078
towns,Health insurance,2018,NA,NA,Branford,0.06982997930493114
towns,Health insurance,2018,NA,NA,Bridgeport,0.1947975233829535
towns,Health insurance,2018,NA,NA,Bridgewater,0.052000000000000005
towns,Health insurance,2018,NA,NA,Bristol,0.09213629975031831
towns,Health insurance,2018,NA,NA,Brookfield,0.0656810114271821
towns,Health insurance,2018,NA,NA,Brooklyn,0.083
towns,Health insurance,2018,NA,NA,Burlington,0.054000000000000006
towns,Health insurance,2018,NA,NA,Canterbury,0.073
towns,Health insurance,2018,NA,NA,Canton,0.05037844928099495
towns,Health insurance,2018,NA,NA,Chaplin,0.081
towns,Health insurance,2018,NA,NA,Cheshire,0.06652824578790882
towns,Health insurance,2018,NA,NA,Chester,0.061
towns,Health insurance,2018,NA,NA,Clinton,0.07157443438914027
towns,Health insurance,2018,NA,NA,Colchester,0.07032555389594225
towns,Health insurance,2018,NA,NA,Colebrook,0.068
towns,Health insurance,2018,NA,NA,Columbia,0.05700000000000001
towns,Health insurance,2018,NA,NA,Cornwall,0.056999999999999995
towns,Health insurance,2018,NA,NA,Coventry,0.060901648572577405
towns,Health insurance,2018,NA,NA,Cromwell,0.0675765797929311
towns,Health insurance,2018,NA,NA,Danbury,0.13888955781093543
towns,Health insurance,2018,NA,NA,Darien,0.04833851051514567
towns,Health insurance,2018,NA,NA,Deep River,0.069
towns,Health insurance,2018,NA,NA,Derby,0.1133908696326151
towns,Health insurance,2018,NA,NA,Durham,0.05700000000000001
towns,Health insurance,2018,NA,NA,East Granby,0.053
towns,Health insurance,2018,NA,NA,East Haddam,0.06832851194389657
towns,Health insurance,2018,NA,NA,East Hampton,0.06629037734393085
towns,Health insurance,2018,NA,NA,East Hartford,0.13538166315460862
towns,Health insurance,2018,NA,NA,East Haven,0.10104952660901664
towns,Health insurance,2018,NA,NA,East Lyme,0.07478412234459
towns,Health insurance,2018,NA,NA,East Windsor,0.073
towns,Health insurance,2018,NA,NA,Eastford,0.064
towns,Health insurance,2018,NA,NA,Easton,0.05382323097463284
towns,Health insurance,2018,NA,NA,Ellington,0.06606415844122548
towns,Health insurance,2018,NA,NA,Enfield,0.08874721189591078
towns,Health insurance,2018,NA,NA,Essex,0.05599999999999999
towns,Health insurance,2018,NA,NA,Fairfield,0.06264775099319911
towns,Health insurance,2018,NA,NA,Farmington,0.05648925957982532
towns,Health insurance,2018,NA,NA,Franklin,0.075
towns,Health insurance,2018,NA,NA,Glastonbury,0.05251410230342464
towns,Health insurance,2018,NA,NA,Goshen,0.06
towns,Health insurance,2018,NA,NA,Granby,0.04935224251019323
towns,Health insurance,2018,NA,NA,Greenwich,0.06746079024374295
towns,Health insurance,2018,NA,NA,Griswold,0.09654321814074136
towns,Health insurance,2018,NA,NA,Groton,0.09360422742341534
towns,Health insurance,2018,NA,NA,Guilford,0.05529461452513966
towns,Health insurance,2018,NA,NA,Haddam,0.059000000000000004
towns,Health insurance,2018,NA,NA,Hamden,0.0847621062992126
towns,Health insurance,2018,NA,NA,Hampton,0.07
towns,Health insurance,2018,NA,NA,Hartford,0.1968255179322781
towns,Health insurance,2018,NA,NA,Hartland,0.063
towns,Health insurance,2018,NA,NA,Harwinton,0.06290428925912797
towns,Health insurance,2018,NA,NA,Hebron,0.0555219905017551
towns,Health insurance,2018,NA,NA,Kent,0.071
towns,Health insurance,2018,NA,NA,Killingly,0.08928698906160046
towns,Health insurance,2018,NA,NA,Killingworth,0.054000000000000006
towns,Health insurance,2018,NA,NA,Lebanon,0.066
towns,Health insurance,2018,NA,NA,Ledyard,0.07057792250947033
towns,Health insurance,2018,NA,NA,Lisbon,0.073
towns,Health insurance,2018,NA,NA,Litchfield,0.06560524450744153
towns,Health insurance,2018,NA,NA,Lyme,0.05
towns,Health insurance,2018,NA,NA,Madison,0.05126657178827522
towns,Health insurance,2018,NA,NA,Manchester,0.08637430675984271
towns,Health insurance,2018,NA,NA,Mansfield,0.09577658893116829
towns,Health insurance,2018,NA,NA,Marlborough,0.055999999999999994
towns,Health insurance,2018,NA,NA,Meriden,0.13374981928106722
towns,Health insurance,2018,NA,NA,Middlebury,0.05933372937293729
towns,Health insurance,2018,NA,NA,Middlefield,0.069
towns,Health insurance,2018,NA,NA,Middletown,0.08894516034251175
towns,Health insurance,2018,NA,NA,Milford,0.07173955154570784
towns,Health insurance,2018,NA,NA,Monroe,0.0677859746393552
towns,Health insurance,2018,NA,NA,Montville,0.10085320116498901
towns,Health insurance,2018,NA,NA,Morris,0.064
towns,Health insurance,2018,NA,NA,Naugatuck,0.0937306823174942
towns,Health insurance,2018,NA,NA,New Britain,0.16018260798295222
towns,Health insurance,2018,NA,NA,New Canaan,0.047059327186138415
towns,Health insurance,2018,NA,NA,New Fairfield,0.0634750378214826
towns,Health insurance,2018,NA,NA,New Hartford,0.06
towns,Health insurance,2018,NA,NA,New Haven,0.1614231578298492
towns,Health insurance,2018,NA,NA,New London,0.15254058653149893
towns,Health insurance,2018,NA,NA,New Milford,0.07213339492573378
towns,Health insurance,2018,NA,NA,Newington,0.07274419213402264
towns,Health insurance,2018,NA,NA,Newtown,0.0602722786647315
towns,Health insurance,2018,NA,NA,Norfolk,0.062
towns,Health insurance,2018,NA,NA,North Branford,0.06949267717081975
towns,Health insurance,2018,NA,NA,North Canaan,0.094
towns,Health insurance,2018,NA,NA,North Haven,0.06987485991781844
towns,Health insurance,2018,NA,NA,North Stonington,0.069
towns,Health insurance,2018,NA,NA,Norwalk,0.11822186138336274
towns,Health insurance,2018,NA,NA,Norwich,0.11993139554984814
towns,Health insurance,2018,NA,NA,Old Lyme,0.05691016703932658
towns,Health insurance,2018,NA,NA,Old Saybrook,0.063
towns,Health insurance,2018,NA,NA,Orange,0.05769704786471769
towns,Health insurance,2018,NA,NA,Oxford,0.0654213514152803
towns,Health insurance,2018,NA,NA,Plainfield,0.09771606621226873
towns,Health insurance,2018,NA,NA,Plainville,0.08239032512982614
towns,Health insurance,2018,NA,NA,Plymouth,0.07832271502082823
towns,Health insurance,2018,NA,NA,Pomfret,0.063
towns,Health insurance,2018,NA,NA,Portland,0.07031931005469079
towns,Health insurance,2018,NA,NA,Preston,0.08
towns,Health insurance,2018,NA,NA,Prospect,0.07229867091972356
towns,Health insurance,2018,NA,NA,Putnam,0.08286393989983307
towns,Health insurance,2018,NA,NA,Redding,0.051506551648831625
towns,Health insurance,2018,NA,NA,Ridgefield,0.0467036285412777
towns,Health insurance,2018,NA,NA,Rocky Hill,0.06546953168603176
towns,Health insurance,2018,NA,NA,Roxbury,0.048
towns,Health insurance,2018,NA,NA,Salem,0.062000000000000006
towns,Health insurance,2018,NA,NA,Salisbury,0.053
towns,Health insurance,2018,NA,NA,Scotland,0.07200000000000001
towns,Health insurance,2018,NA,NA,Seymour,0.0805040507859734
towns,Health insurance,2018,NA,NA,Sharon,0.067
towns,Health insurance,2018,NA,NA,Shelton,0.0757041886801992
towns,Health insurance,2018,NA,NA,Sherman,0.057
towns,Health insurance,2018,NA,NA,Simsbury,0.04808846922717026
towns,Health insurance,2018,NA,NA,Somers,0.08637652918559943
towns,Health insurance,2018,NA,NA,South Windsor,0.06049422381267261
towns,Health insurance,2018,NA,NA,Southbury,0.061545970659163986
towns,Health insurance,2018,NA,NA,Southington,0.0657194734031438
towns,Health insurance,2018,NA,NA,Sprague,0.091
towns,Health insurance,2018,NA,NA,Stafford,0.08138530287984111
towns,Health insurance,2018,NA,NA,Stamford,0.11511147802972857
towns,Health insurance,2018,NA,NA,Sterling,0.08199999999999999
towns,Health insurance,2018,NA,NA,Stonington,0.06649932596387166
towns,Health insurance,2018,NA,NA,Stratford,0.0982912969017593
towns,Health insurance,2018,NA,NA,Suffield,0.075766571337782
towns,Health insurance,2018,NA,NA,Thomaston,0.07732407759604412
towns,Health insurance,2018,NA,NA,Thompson,0.07365130048636076
towns,Health insurance,2018,NA,NA,Tolland,0.05661905394631943
towns,Health insurance,2018,NA,NA,Torrington,0.09922120220982328
towns,Health insurance,2018,NA,NA,Trumbull,0.06525237381309346
towns,Health insurance,2018,NA,NA,Union,0.07400000000000001
towns,Health insurance,2018,NA,NA,Vernon,0.08721018540731348
towns,Health insurance,2018,NA,NA,Voluntown,0.079
towns,Health insurance,2018,NA,NA,Wallingford,0.08061216350947158
towns,Health insurance,2018,NA,NA,Warren,0.057
towns,Health insurance,2018,NA,NA,Washington,0.059000000000000004
towns,Health insurance,2018,NA,NA,Waterbury,0.1727259935124948
towns,Health insurance,2018,NA,NA,Waterford,0.07333253061433621
towns,Health insurance,2018,NA,NA,Watertown,0.07421226792218176
towns,Health insurance,2018,NA,NA,West Hartford,0.06392613959663654
towns,Health insurance,2018,NA,NA,West Haven,0.1221553883809661
towns,Health insurance,2018,NA,NA,Westbrook,0.07
towns,Health insurance,2018,NA,NA,Weston,0.043852441300717165
towns,Health insurance,2018,NA,NA,Westport,0.04803618657875791
towns,Health insurance,2018,NA,NA,Wethersfield,0.06959262036898155
towns,Health insurance,2018,NA,NA,Willington,0.077
towns,Health insurance,2018,NA,NA,Wilton,0.048879470711992036
towns,Health insurance,2018,NA,NA,Winchester,0.09380323785803238
towns,Health insurance,2018,NA,NA,Windham,0.14854919265474117
towns,Health insurance,2018,NA,NA,Windsor,0.07810973006472938
towns,Health insurance,2018,NA,NA,Windsor Locks,0.07985533685389663
towns,Health insurance,2018,NA,NA,Wolcott,0.07900155875299761
towns,Health insurance,2018,NA,NA,Woodbridge,0.053106340378198
towns,Health insurance,2018,NA,NA,Woodbury,0.059583057644110274
towns,Health insurance,2018,NA,NA,Woodstock,0.057999999999999996
neighborhoods,Health insurance,2018,Bridgeport,NA,Black Rock,0.14606778353356112
